"age","workclass","fnlwgt","education","education-num","marital-status","occupation","relationship","race","sex","capital-gain","capital-loss","hours-per-week","native-country","income"
38,"Private",450924,"12th",8,"Married-civ-spouse","Other-service","Husband","White","Male",3942,0,40,"United-States","<=50K"
29,"Private",120359,"HS-grad",9,"Married-civ-spouse","Adm-clerical","Husband","White","Male",0,0,40,"United-States","<=50K"
21,"Private",187513,"Assoc-voc",11,"Never-married","Craft-repair","Unmarried","White","Male",0,0,40,"United-States","<=50K"
29,"Private",29732,"Bachelors",13,"Married-civ-spouse","Prof-specialty","Wife","White","Female",0,0,24,"United-States","<=50K"
32,"Private",211743,"Bachelors",13,"Never-married","Sales","Not-in-family","White","Male",0,0,45,"United-States","<=50K"
37,"Private",251396,"Assoc-acdm",12,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,65,"United-States",">50K"
34,"Private",242460,"Bachelors",13,"Married-civ-spouse","Exec-managerial","Husband","White","Male",7688,0,40,"United-States",">50K"
35,"Private",411395,"Some-college",10,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,36,"United-States","<=50K"
24,"Private",154571,"Assoc-voc",11,"Never-married","Sales","Unmarried","Asian-Pac-Islander","Male",0,0,50,"South","<=50K"
31,"Private",208657,"Some-college",10,"Divorced","Adm-clerical","Unmarried","White","Female",0,0,40,"United-States","<=50K"
25,"Private",29599,"Some-college",10,"Married-civ-spouse","Transport-moving","Husband","White","Male",0,0,38,"United-States","<=50K"
36,"Private",423711,"HS-grad",9,"Married-civ-spouse","Machine-op-inspct","Husband","White","Male",0,0,45,"United-States","<=50K"
29,"Private",122000,"Some-college",10,"Never-married","Sales","Not-in-family","White","Male",0,0,60,"United-States","<=50K"
37,"Private",148581,"HS-grad",9,"Married-civ-spouse","Transport-moving","Husband","White","Male",0,0,50,"United-States",">50K"
30,"Private",149118,"HS-grad",9,"Divorced","Craft-repair","Not-in-family","White","Female",0,0,40,"United-States","<=50K"
22,"Private",99199,"HS-grad",9,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,48,"United-States","<=50K"
33,"Private",345277,"Bachelors",13,"Never-married","Tech-support","Not-in-family","White","Female",0,0,45,"United-States",">50K"
25,"Private",188119,"HS-grad",9,"Never-married","Handlers-cleaners","Not-in-family","White","Female",0,0,40,"United-States","<=50K"
27,"Private",176683,"HS-grad",9,"Never-married","Other-service","Not-in-family","White","Male",0,0,48,"United-States","<=50K"
22,"Private",309178,"HS-grad",9,"Never-married","Transport-moving","Own-child","White","Male",0,0,40,"United-States","<=50K"
33,"Private",124407,"Bachelors",13,"Never-married","Prof-specialty","Not-in-family","White","Female",0,0,40,"United-States","<=50K"
27,"Private",339956,"HS-grad",9,"Married-civ-spouse","Transport-moving","Husband","Black","Male",0,0,60,"United-States","<=50K"
36,"Private",176335,"Some-college",10,"Never-married","Transport-moving","Not-in-family","White","Male",0,0,40,"United-States","<=50K"
33,"Private",198452,"Assoc-acdm",12,"Divorced","Sales","Not-in-family","White","Female",0,0,45,"United-States","<=50K"
25,"Private",362826,"HS-grad",9,"Never-married","Handlers-cleaners","Other-relative","White","Male",0,0,45,"United-States","<=50K"
26,"Private",137678,"HS-grad",9,"Never-married","Other-service","Not-in-family","White","Male",0,0,40,"United-States","<=50K"
23,"Private",175424,"Some-college",10,"Never-married","Adm-clerical","Own-child","Black","Female",0,0,40,"United-States","<=50K"
32,"Private",130057,"HS-grad",9,"Married-civ-spouse","Sales","Husband","White","Male",0,0,55,"United-States",">50K"
39,"Private",149943,"Masters",14,"Never-married","Sales","Not-in-family","Asian-Pac-Islander","Male",0,0,40,"China","<=50K"
40,"Private",294708,"HS-grad",9,"Married-civ-spouse","Transport-moving","Husband","Black","Male",0,0,40,"United-States",">50K"
28,"Private",156819,"HS-grad",9,"Divorced","Handlers-cleaners","Unmarried","White","Female",0,0,36,"United-States","<=50K"
20,"Private",289944,"Some-college",10,"Never-married","Prof-specialty","Not-in-family","White","Female",0,0,20,"United-States","<=50K"
29,"Private",24153,"Some-college",10,"Married-civ-spouse","Other-service","Wife","Amer-Indian-Eskimo","Female",0,0,40,"United-States","<=50K"
40,"Private",273425,"Bachelors",13,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,50,"United-States",">50K"
25,"Private",313930,"11th",7,"Never-married","Craft-repair","Not-in-family","White","Male",0,0,40,"Mexico","<=50K"
26,"Private",114483,"HS-grad",9,"Married-civ-spouse","Machine-op-inspct","Husband","White","Male",0,0,40,"United-States","<=50K"
37,"Private",291981,"HS-grad",9,"Divorced","Machine-op-inspct","Not-in-family","White","Male",0,0,40,"United-States","<=50K"
26,"Private",102460,"Some-college",10,"Married-civ-spouse","Adm-clerical","Husband","White","Male",0,0,40,"United-States","<=50K"
29,"Private",115677,"Bachelors",13,"Never-married","Prof-specialty","Not-in-family","White","Male",0,0,40,"United-States","<=50K"
29,"Private",239632,"HS-grad",9,"Never-married","Adm-clerical","Not-in-family","White","Female",0,0,40,"United-States","<=50K"
33,"Private",409172,"Bachelors",13,"Married-civ-spouse","Exec-managerial","Own-child","White","Male",0,0,55,"United-States","<=50K"
20,"Private",186849,"HS-grad",9,"Never-married","Transport-moving","Other-relative","White","Male",0,0,40,"United-States","<=50K"
28,"Private",118861,"10th",6,"Married-civ-spouse","Craft-repair","Wife","Other","Female",0,0,48,"Guatemala","<=50K"
26,"Private",142689,"Bachelors",13,"Never-married","Prof-specialty","Not-in-family","White","Male",0,0,45,,"<=50K"
35,"Private",186489,"9th",5,"Married-civ-spouse","Handlers-cleaners","Husband","White","Male",0,0,46,"United-States","<=50K"
38,"Private",80303,"Some-college",10,"Married-civ-spouse","Sales","Husband","White","Male",0,0,60,"United-States",">50K"
25,"Private",419658,"HS-grad",9,"Never-married","Other-service","Own-child","White","Female",0,0,8,"United-States","<=50K"
21,"Private",319163,"Some-college",10,"Never-married","Transport-moving","Own-child","Black","Male",0,0,40,"United-States","<=50K"
37,"Private",126743,"1st-4th",2,"Married-civ-spouse","Other-service","Husband","White","Male",0,0,53,"Mexico","<=50K"
39,"Private",301568,"Some-college",10,"Divorced","Sales","Unmarried","White","Female",0,0,40,"United-States","<=50K"
34,"Private",120461,"Some-college",10,"Divorced","Adm-clerical","Not-in-family","White","Female",0,0,50,"United-States","<=50K"
23,"Private",268145,"Bachelors",13,"Never-married","Exec-managerial","Not-in-family","White","Female",0,0,45,"United-States","<=50K"
25,"Private",303431,"HS-grad",9,"Married-civ-spouse","Adm-clerical","Wife","White","Female",0,0,40,"United-States","<=50K"
29,"Private",158218,"HS-grad",9,"Never-married","Farming-fishing","Unmarried","White","Male",0,0,35,"United-States","<=50K"
30,"Private",496414,"Doctorate",16,"Never-married","Prof-specialty","Not-in-family","White","Male",0,0,40,,"<=50K"
24,"Private",19410,"HS-grad",9,"Divorced","Sales","Unmarried","Amer-Indian-Eskimo","Female",0,0,48,"United-States","<=50K"
24,"Private",185821,"Some-college",10,"Never-married","Sales","Own-child","White","Female",0,0,40,"United-States","<=50K"
35,"Private",171968,"HS-grad",9,"Married-civ-spouse","Machine-op-inspct","Husband","White","Male",0,0,40,"United-States","<=50K"
21,"Private",232569,"HS-grad",9,"Never-married","Handlers-cleaners","Not-in-family","White","Male",0,0,40,"United-States","<=50K"
27,"Private",72887,"HS-grad",9,"Never-married","Handlers-cleaners","Other-relative","Asian-Pac-Islander","Male",0,0,40,"United-States","<=50K"
28,"Private",154571,"Some-college",10,"Married-civ-spouse","Exec-managerial","Husband","Asian-Pac-Islander","Male",0,0,40,"Philippines","<=50K"
35,"Private",255191,"Bachelors",13,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,45,"United-States",">50K"
33,"Private",174789,"Some-college",10,"Never-married","Machine-op-inspct","Not-in-family","White","Male",0,0,40,"United-States","<=50K"
35,"Private",110402,"11th",7,"Married-civ-spouse","Sales","Husband","White","Male",0,0,35,"United-States","<=50K"
33,"Private",121904,"Some-college",10,"Never-married","Other-service","Not-in-family","White","Female",0,0,28,"United-States","<=50K"
28,"Private",34335,"HS-grad",9,"Divorced","Sales","Not-in-family","Amer-Indian-Eskimo","Male",14084,0,40,"United-States",">50K"
22,"Private",217363,"HS-grad",9,"Separated","Adm-clerical","Unmarried","White","Female",0,0,40,"United-States","<=50K"
22,"Private",184813,"Some-college",10,"Never-married","Adm-clerical","Own-child","White","Male",0,0,40,"United-States","<=50K"
28,"Private",96226,"HS-grad",9,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,45,"United-States","<=50K"
20,"Private",56322,"Some-college",10,"Never-married","Other-service","Own-child","White","Male",2176,0,25,"United-States","<=50K"
32,"Private",339773,"Some-college",10,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,40,"United-States",">50K"
29,"Private",199499,"Assoc-voc",11,"Never-married","Other-service","Not-in-family","Black","Male",0,0,40,"United-States","<=50K"
35,"Private",346766,"HS-grad",9,"Never-married","Handlers-cleaners","Not-in-family","White","Female",0,0,40,"United-States","<=50K"
23,"Private",197207,"Bachelors",13,"Never-married","Prof-specialty","Not-in-family","White","Female",0,0,40,"United-States","<=50K"
32,"Private",229732,"Bachelors",13,"Married-civ-spouse","Sales","Husband","White","Male",0,0,45,"United-States","<=50K"
36,"Private",181065,"Assoc-acdm",12,"Married-civ-spouse","Tech-support","Husband","White","Male",0,0,40,"United-States",">50K"
38,"Private",179579,"Some-college",10,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,50,,">50K"
27,"Private",191782,"HS-grad",9,"Never-married","Other-service","Other-relative","Black","Female",0,0,30,"United-States","<=50K"
28,"Private",137898,"HS-grad",9,"Married-civ-spouse","Machine-op-inspct","Wife","White","Female",0,0,40,"United-States","<=50K"
35,"Private",208378,"12th",8,"Separated","Machine-op-inspct","Unmarried","White","Female",0,0,40,"United-States","<=50K"
39,"Private",61343,"10th",6,"Married-civ-spouse","Machine-op-inspct","Husband","White","Male",0,0,60,"United-States","<=50K"
24,"Private",283872,"Some-college",10,"Never-married","Adm-clerical","Not-in-family","Black","Male",0,0,20,"United-States","<=50K"
31,"Private",145377,"Bachelors",13,"Married-civ-spouse","Sales","Husband","White","Male",0,0,60,"United-States","<=50K"
25,"Private",120238,"HS-grad",9,"Married-civ-spouse","Sales","Husband","White","Male",0,0,40,"United-States","<=50K"
34,"Private",187215,"Bachelors",13,"Married-civ-spouse","Prof-specialty","Wife","White","Female",15024,0,36,"United-States",">50K"
38,"Private",238721,"Assoc-acdm",12,"Divorced","Exec-managerial","Unmarried","Black","Female",0,0,40,"United-States","<=50K"
21,"Private",164920,"Some-college",10,"Never-married","Other-service","Own-child","White","Female",0,0,40,"United-States","<=50K"
30,"Private",349148,"Bachelors",13,"Never-married","Prof-specialty","Not-in-family","White","Male",0,0,70,"United-States","<=50K"
31,"Private",164569,"Some-college",10,"Divorced","Other-service","Unmarried","White","Female",0,0,48,"United-States","<=50K"
20,"Private",56322,"Some-college",10,"Never-married","Other-service","Own-child","White","Male",0,0,20,"United-States","<=50K"
26,"Private",239043,"11th",7,"Never-married","Other-service","Not-in-family","White","Male",0,0,40,"United-States","<=50K"
20,"Private",312017,"Some-college",10,"Never-married","Protective-serv","Own-child","White","Male",0,0,40,"Germany","<=50K"
33,"Private",229716,"HS-grad",9,"Divorced","Adm-clerical","Not-in-family","White","Male",0,0,38,"United-States","<=50K"
31,"Private",341672,"Bachelors",13,"Married-civ-spouse","Adm-clerical","Husband","Asian-Pac-Islander","Male",0,0,60,"India","<=50K"
24,"Private",32311,"Some-college",10,"Married-civ-spouse","Other-service","Wife","White","Female",0,0,40,"United-States","<=50K"
29,"Private",184596,"11th",7,"Married-civ-spouse","Craft-repair","Husband","White","Male",3942,0,50,"United-States","<=50K"
21,"Private",235442,"HS-grad",9,"Married-civ-spouse","Adm-clerical","Husband","White","Male",0,0,40,"United-States","<=50K"
20,"Private",122649,"HS-grad",9,"Never-married","Other-service","Not-in-family","White","Female",0,0,30,"United-States","<=50K"
28,"Private",421967,"Bachelors",13,"Married-civ-spouse","Exec-managerial","Wife","White","Female",0,0,60,"United-States",">50K"
37,"Private",167851,"HS-grad",9,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,50,"United-States","<=50K"
27,"Private",146460,"Some-college",10,"Never-married","Machine-op-inspct","Not-in-family","White","Female",0,0,40,"United-States","<=50K"
26,"Private",252406,"HS-grad",9,"Separated","Adm-clerical","Unmarried","White","Female",0,0,40,"United-States","<=50K"
26,"Private",174592,"Masters",14,"Never-married","Exec-managerial","Own-child","White","Female",0,0,40,"United-States","<=50K"
38,"Private",101192,"Some-college",10,"Never-married","Other-service","Not-in-family","White","Male",0,0,40,"United-States","<=50K"
24,"Private",329408,"11th",7,"Never-married","Handlers-cleaners","Not-in-family","White","Male",0,0,40,"United-States","<=50K"
35,"Private",106028,"HS-grad",9,"Divorced","Farming-fishing","Not-in-family","White","Male",0,0,65,"United-States","<=50K"
28,"Private",138692,"Bachelors",13,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,40,"United-States",">50K"
37,"Private",173968,"HS-grad",9,"Married-civ-spouse","Transport-moving","Husband","White","Male",0,0,40,"United-States","<=50K"
23,"Private",96585,"HS-grad",9,"Never-married","Handlers-cleaners","Not-in-family","White","Male",0,0,30,"United-States","<=50K"
29,"Private",29865,"HS-grad",9,"Divorced","Sales","Not-in-family","Amer-Indian-Eskimo","Female",0,0,50,"United-States","<=50K"
27,"Private",196044,"Some-college",10,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,60,"United-States","<=50K"
28,"Private",308995,"Some-college",10,"Never-married","Adm-clerical","Own-child","Black","Female",0,0,40,"Jamaica","<=50K"
28,"Private",362491,"HS-grad",9,"Never-married","Handlers-cleaners","Own-child","White","Male",0,0,40,"United-States","<=50K"
24,"Private",94395,"Some-college",10,"Never-married","Craft-repair","Not-in-family","White","Male",0,0,40,"United-States","<=50K"
20,"Private",320047,"10th",6,"Married-spouse-absent","Handlers-cleaners","Not-in-family","White","Male",0,0,40,"United-States","<=50K"
38,"Private",195686,"Some-college",10,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"United-States",">50K"
29,"Private",178244,"HS-grad",9,"Married-civ-spouse","Machine-op-inspct","Husband","White","Male",0,0,40,"United-States","<=50K"
27,"Private",127833,"HS-grad",9,"Never-married","Adm-clerical","Own-child","Black","Female",0,0,40,"United-States","<=50K"
36,"Private",269722,"Masters",14,"Married-civ-spouse","Other-service","Husband","White","Male",0,0,40,"United-States","<=50K"
22,"Private",205604,"5th-6th",3,"Never-married","Machine-op-inspct","Not-in-family","White","Male",0,0,30,"Mexico","<=50K"
28,"Private",132078,"Bachelors",13,"Never-married","Prof-specialty","Not-in-family","White","Female",0,0,40,"United-States","<=50K"
20,"Private",234880,"Some-college",10,"Never-married","Sales","Own-child","White","Female",0,0,30,"United-States","<=50K"
24,"Private",196816,"Bachelors",13,"Married-civ-spouse","Prof-specialty","Husband","White","Male",3908,0,40,"United-States","<=50K"
36,"Private",237943,"Masters",14,"Married-civ-spouse","Exec-managerial","Husband","White","Male",15024,0,50,"United-States",">50K"
37,"Private",242713,"12th",8,"Separated","Priv-house-serv","Unmarried","Black","Female",0,0,40,"United-States","<=50K"
39,"Private",112158,"Some-college",10,"Married-civ-spouse","Sales","Husband","White","Male",0,0,26,,"<=50K"
21,"Private",177265,"Assoc-acdm",12,"Never-married","Other-service","Own-child","White","Female",0,0,30,"United-States","<=50K"
40,"Private",316820,"7th-8th",4,"Married-civ-spouse","Sales","Husband","White","Male",4064,0,40,"United-States","<=50K"
